S value		L threshold	L error		R threshold	R error
0.617799	0.045998	0.006749	0.034160	0.003258
0.794944	0.037454	0.001561	0.025682	0.000913
0.995355	0.024145	0.001805	0.012702	0.001475
1.216598	0.043258	0.003950	0.039064	0.002770
1.456896	0.042154	0.002051	0.042940	0.003552
1.717482	0.054898	0.004160	0.050275	0.003507
1.992167	0.034835	0.002428	0.067437	0.002732
2.282460	0.071693	0.004989	0.061706	0.005137
