S value		L threshold	L error		R threshold	R error
0.617799	0.018890	0.001118	0.014944	0.002015
0.794944	0.026788	0.002622	0.016294	0.001671
0.995355	0.026735	0.001141	0.020516	0.000643
1.216598	0.027740	0.001633	0.018935	0.003513
1.456896	0.030859	0.003371	0.030204	0.001878
1.717482	0.032066	0.001057	0.028810	0.002517
1.992167	0.037025	0.002316	0.047163	0.002323
2.282460	0.058001	0.001283	0.059183	0.002922
