SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Mon Apr 24 13:40:46 ART 2023
User: guille
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H13674
Integration Time (usec): 3000 (USB2+H13674)
Spectra Averaged: 10 (USB2+H13674)
Boxcar Smoothing: 0 (USB2+H13674)
Correct for Electrical Dark: No (USB2+H13674)
Strobe/Lamp Enabled: No (USB2+H13674)
Correct for Detector Non-linearity: No (USB2+H13674)
Correct for Stray Light: No (USB2+H13674)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
339.87	0.00
340.25	0.00
340.63	0.00
341.02	0.00
341.40	0.00
341.78	0.00
342.16	0.00
342.55	0.00
342.93	0.00
343.31	0.00
343.69	0.00
344.08	0.00
344.46	0.00
344.84	0.00
345.22	0.00
345.60	0.00
345.99	0.00
346.37	0.00
346.75	0.00
347.13	0.00
347.51	0.00
347.90	0.00
348.28	0.00
348.66	0.00
349.04	0.00
349.42	0.00
349.80	0.00
350.19	0.00
350.57	0.00
350.95	0.00
351.33	0.00
351.71	0.00
352.09	0.00
352.47	0.00
352.86	0.00
353.24	1.91
353.62	3.28
354.00	6.01
354.38	4.64
354.76	15.02
355.14	2.18
355.52	15.02
355.90	9.83
356.28	13.11
356.67	18.84
357.05	9.83
357.43	6.28
357.81	20.48
358.19	7.37
358.57	23.48
358.95	17.20
359.33	17.75
359.71	8.46
360.09	3.28
360.47	10.92
360.85	16.11
361.23	4.92
361.61	4.64
361.99	10.92
362.37	15.02
362.75	1.37
363.13	4.92
363.51	3.82
363.89	0.82
364.27	2.18
364.65	1.64
365.03	0.55
365.41	1.09
365.79	4.37
366.17	0.00
366.55	3.55
366.93	0.55
367.31	0.00
367.69	0.00
368.07	0.82
368.45	0.00
368.83	4.64
369.21	4.37
369.59	0.00
369.97	4.64
370.35	0.00
370.73	4.64
371.11	1.09
371.49	0.00
371.87	1.37
372.25	3.00
372.62	0.00
373.00	3.00
373.38	0.00
373.76	3.28
374.14	6.28
374.52	0.27
374.90	4.37
375.28	1.64
375.66	0.82
376.03	0.00
376.41	0.55
376.79	0.27
377.17	0.00
377.55	0.00
377.93	0.00
378.31	0.00
378.68	1.64
379.06	0.82
379.44	0.00
379.82	13.11
380.20	13.38
380.58	1.91
380.95	1.37
381.33	6.55
381.71	5.46
382.09	3.28
382.47	0.00
382.85	1.09
383.22	3.82
383.60	2.18
383.98	7.37
384.36	2.46
384.73	2.73
385.11	2.46
385.49	12.56
385.87	3.82
386.25	0.00
386.62	0.00
387.00	1.64
387.38	0.00
387.76	0.00
388.13	12.01
388.51	2.18
388.89	0.27
389.26	4.92
389.64	0.00
390.02	9.01
390.40	1.09
390.77	9.28
391.15	4.10
391.53	2.18
391.90	2.18
392.28	1.64
392.66	0.00
393.04	4.92
393.41	9.56
393.79	2.18
394.17	0.00
394.54	0.00
394.92	4.37
395.30	0.55
395.67	2.18
396.05	0.00
396.42	1.64
396.80	3.00
397.18	7.37
397.55	1.64
397.93	12.83
398.31	3.28
398.68	4.64
399.06	2.46
399.44	8.74
399.81	1.91
400.19	0.82
400.56	0.00
400.94	2.18
401.32	9.28
401.69	3.82
402.07	3.55
402.44	0.27
402.82	7.92
403.19	5.73
403.57	5.46
403.95	10.92
404.32	0.00
404.70	0.00
405.07	13.93
405.45	1.91
405.82	5.73
406.20	6.55
406.57	0.00
406.95	10.10
407.32	2.73
407.70	6.28
408.07	2.73
408.45	9.01
408.82	5.73
409.20	3.55
409.57	0.00
409.95	2.18
410.32	5.73
410.70	1.91
411.07	6.28
411.45	0.82
411.82	0.00
412.20	1.64
412.57	1.09
412.95	1.64
413.32	4.92
413.70	1.09
414.07	9.83
414.45	8.74
414.82	12.56
415.19	11.47
415.57	10.10
415.94	5.46
416.32	4.10
416.69	0.00
417.07	5.46
417.44	4.92
417.81	3.28
418.19	4.37
418.56	3.82
418.94	8.46
419.31	7.37
419.68	0.00
420.06	3.00
420.43	5.73
420.80	7.65
421.18	6.01
421.55	4.64
421.93	4.92
422.30	5.46
422.67	1.91
423.05	5.73
423.42	5.73
423.79	0.82
424.17	0.00
424.54	1.09
424.91	3.00
425.29	6.55
425.66	15.29
426.03	14.75
426.40	5.19
426.78	3.00
427.15	1.64
427.52	17.75
427.90	9.83
428.27	7.65
428.64	0.00
429.02	7.92
429.39	2.73
429.76	0.00
430.13	10.38
430.51	16.11
430.88	3.55
431.25	5.46
431.62	3.55
432.00	3.28
432.37	4.10
432.74	2.18
433.11	0.82
433.48	4.64
433.86	8.46
434.23	2.18
434.60	3.28
434.97	4.10
435.35	9.01
435.72	10.65
436.09	11.20
436.46	6.28
436.83	12.56
437.21	6.28
437.58	5.46
437.95	1.91
438.32	5.73
438.69	1.64
439.06	0.82
439.44	3.82
439.81	2.73
440.18	7.10
440.55	3.82
440.92	9.56
441.29	9.28
441.66	6.28
442.03	8.46
442.41	0.00
442.78	5.19
443.15	9.28
443.52	2.46
443.89	0.55
444.26	3.00
444.63	4.92
445.00	5.46
445.37	11.20
445.74	5.46
446.12	6.55
