S value		L threshold	L error		R threshold	R error
0.617799	0.025260	0.002223	0.027796	0.001757
0.794944	0.025225	0.001244	0.029384	0.002070
0.995355	0.021011	0.012107	0.031165	0.001304
1.216598	0.027144	0.002106	0.037237	0.004179
1.456896	0.036920	0.002878	0.039145	0.002779
1.717482	0.043141	0.001651	0.045155	0.004330
1.992167	0.044174	0.003089	0.065189	0.004666
2.282460	0.059922	0.003890	0.082960	0.005673
