S value		L threshold	L error		R threshold	R error
0.617799	0.043474	0.009670	0.057127	0.028634
0.794944	0.039106	0.002637	0.044176	0.005168
0.995355	0.029772	0.001275	0.037916	0.002667
1.216598	0.038335	0.002179	0.045621	0.002855
1.456896	0.035594	0.001311	0.047028	0.002422
1.717482	0.044103	0.002544	0.069227	0.003454
1.992167	0.044456	0.003369	0.070065	0.007047
2.282460	0.076843	0.003364	0.072578	0.005458
