Subject:hongbin 
Session Nr:1
2019-07-11 14:09:09.402468
Calibration: 20190514T1036.rgb2lms
Adaptation time: 120sec 
Sorting: Crescent 
Monitor:1280x1024
Patch Size:204.8
Patch distance: 204.8
Exposure time:0.15
Background number:1
Background RGB:[167 200  77 255]
Background (S) :  Patch (S)  : R or W : Time 
adaptation 
0.613577	0.792799	1	1.900000
0.613577	0.437799	1	3.132000
0.613577	0.837799	1	4.396000
0.613577	0.417799	1	5.548000
0.613577	0.797799	1	6.765000
0.613577	0.617799	0	8.244000
0.613577	0.582799	1	9.596000
0.613577	0.627799	0	10.773000
0.613577	0.652799	0	11.893000
0.613577	0.607799	0	13.180000
0.613577	0.622799	1	14.500000
0.613577	0.642799	0	15.821000
0.613577	0.582799	1	17.132000
0.613577	0.642799	0	18.532000
0.613577	0.647799	0	19.709000
0.613577	0.652799	0	20.900000
0.613577	0.592799	0	22.068000
0.613577	0.637799	1	23.164000
0.613577	0.587799	0	25.180000
0.613577	0.602799	1	26.516000
0.613577	0.597799	1	27.805000
0.613577	0.642799	0	29.725000
0.613577	0.637799	0	31.108000
0.613577	0.587799	1	32.484000
0.613577	0.587799	0	33.717000
0.613577	0.652799	0	35.052000
0.613577	0.632799	0	36.869000
0.613577	0.587799	0	38.172000
0.613577	0.642799	0	39.789000
0.613577	0.632799	0	41.076000
0.613577	0.627799	1	42.300000
0.613577	0.607799	0	43.596000
0.613577	0.612799	0	45.580000
0.613577	0.592799	0	46.709000
0.613577	0.617799	0	47.893000
0.613577	0.602799	1	50.629000
0.613577	0.617799	0	51.932000
0.613577	0.617799	0	53.300000
0.613577	0.597799	0	54.741000
0.613577	0.627799	0	56.076000
0.613577	0.617799	0	58.012000
0.613577	0.632799	1	59.036000
0.613577	0.617799	0	60.380000
0.613577	0.602799	0	61.972000
0.613577	0.607799	0	64.484000
0.613577	0.587799	0	66.452000
0.613577	0.632799	1	67.900000
0.613577	0.647799	1	69.372000
0.613577	0.642799	0	71.004000
0.613577	0.617799	0	76.340000
0.613577	0.627799	0	90.068000
0.613577	0.597799	0	91.532000
0.613577	0.602799	0	92.845000
0.613577	0.652799	1	94.132000
0.613577	0.612799	1	95.404000
0.613577	0.582799	0	96.956000
0.613577	0.587799	1	98.468000
0.613577	0.647799	1	99.797000
0.613577	0.602799	0	101.516000
0.613577	0.612799	0	103.180000
0.613577	0.642799	0	104.364000
0.613577	0.582799	1	105.605000
0.613577	0.637799	1	107.284000
0.613577	0.647799	1	108.572000
0.613577	0.592799	1	109.677000
0.613577	0.592799	0	113.052000
0.613577	0.582799	0	115.036000
0.613577	0.582799	1	116.508000
0.613577	0.632799	0	117.717000
0.613577	0.607799	0	119.012000
0.613577	0.587799	0	121.940000
adapted 
0.613577	0.647799	0	123.292000
0.613577	0.582799	1	124.564000
0.613577	0.617799	0	126.980000
0.613577	0.622799	1	128.228000
0.613577	0.627799	0	129.980000
0.613577	0.597799	1	131.188000
0.613577	0.637799	0	132.605000
0.613577	0.592799	0	134.380000
0.613577	0.592799	0	136.124000
0.613577	0.617799	0	137.484000
0.613577	0.622799	1	138.924000
0.613577	0.632799	0	141.948000
0.613577	0.642799	1	143.757000
0.613577	0.617799	0	145.940000
0.613577	0.637799	1	155.733000
0.613577	0.587799	0	159.404000
0.613577	0.622799	0	160.661000
0.613577	0.637799	0	162.108000
0.613577	0.612799	1	163.861000
0.613577	0.647799	0	164.980000
0.613577	0.582799	0	169.220000
0.613577	0.607799	0	170.572000
0.613577	0.632799	1	172.236000
0.613577	0.652799	1	173.861000
0.613577	0.632799	0	175.244000
0.613577	0.627799	0	176.797000
0.613577	0.642799	1	178.084000
0.613577	0.602799	0	179.484000
0.613577	0.642799	0	180.837000
0.613577	0.602799	1	182.548000
0.613577	0.642799	0	183.701000
0.613577	0.607799	0	185.180000
0.613577	0.647799	1	186.532000
0.613577	0.637799	1	187.885000
0.613577	0.602799	0	189.428000
0.613577	0.607799	0	190.789000
0.613577	0.612799	0	192.116000
0.613577	0.652799	0	193.412000
0.613577	0.652799	1	194.621000
0.613577	0.597799	1	195.973000
0.613577	0.622799	0	197.460000
0.613577	0.622799	0	199.300000
0.613577	0.607799	0	200.524000
0.613577	0.632799	0	201.893000
0.613577	0.582799	1	203.332000
0.613577	0.642799	1	204.733000
0.613577	0.627799	0	206.436000
0.613577	0.622799	0	207.837000
0.613577	0.597799	1	209.188000
0.613577	0.647799	1	210.924000
0.613577	0.612799	0	212.340000
0.613577	0.622799	0	213.629000
0.613577	0.617799	0	214.964000
0.613577	0.582799	1	216.260000
0.613577	0.642799	0	217.821000
0.613577	0.627799	1	219.148000
0.613577	0.582799	1	220.476000
0.613577	0.632799	0	221.885000
0.613577	0.642799	0	223.661000
0.613577	0.607799	0	225.124000
0.613577	0.617799	0	226.940000
0.613577	0.587799	1	228.228000
0.613577	0.617799	1	229.564000
0.613577	0.632799	1	231.452000
0.613577	0.582799	0	232.725000
0.613577	0.652799	0	235.396000
0.613577	0.632799	1	236.572000
0.613577	0.647799	0	238.188000
0.613577	0.622799	1	239.452000
0.613577	0.622799	0	240.765000
0.613577	0.592799	0	242.260000
0.613577	0.652799	1	243.829000
0.613577	0.632799	1	245.340000
0.613577	0.632799	0	248.404000
0.613577	0.587799	1	249.717000
0.613577	0.607799	0	251.220000
0.613577	0.612799	0	252.308000
0.613577	0.612799	0	253.621000
0.613577	0.637799	0	254.813000
0.613577	0.597799	1	256.100000
0.613577	0.582799	1	257.292000
0.613577	0.647799	0	258.621000
0.613577	0.612799	1	259.709000
0.613577	0.602799	1	261.621000
0.613577	0.617799	0	263.388000
0.613577	0.602799	0	264.853000
0.613577	0.602799	0	266.124000
0.613577	0.652799	1	267.741000
0.613577	0.622799	0	269.244000
0.613577	0.597799	0	270.781000
0.613577	0.647799	0	272.028000
0.613577	0.632799	0	273.717000
0.613577	0.627799	0	275.452000
0.613577	0.637799	0	276.813000
0.613577	0.627799	1	278.068000
