380.1984	0.0000
380.2000	0.0000
380.5766	0.0000
380.5800	0.0000
380.8828	0.0000
380.8828	0.0000
380.9500	0.0000
380.9548	0.0000
381.0000	0.0000
381.3300	0.0000
381.3330	0.0000
381.7100	0.0000
381.7111	0.0000
381.7782	0.0000
381.7782	0.0000
382.0000	0.0000
382.0891	0.0000
382.0900	0.0000
382.4672	0.0000
382.4700	0.0000
382.6737	0.0000
382.6737	0.0000
382.8452	0.0000
382.8500	0.0000
383.0000	0.0085
383.2200	0.0561
383.2231	0.1061
383.5692	0.1584
383.5692	0.2128
383.6000	0.2691
383.6010	0.3272
383.9789	0.3867
383.9800	0.4476
384.0000	0.5094
384.3567	0.5720
384.3600	0.6350
384.4646	0.6981
384.4646	0.7610
384.7300	0.8232
384.7345	0.8845
385.0000	0.9444
385.1100	1.0025
385.1122	1.0584
385.3601	1.1117
385.3601	1.1619
385.4899	1.2085
385.4900	1.2512
385.8676	1.2893
385.8700	1.3226
386.0000	1.3504
386.2452	1.3724
386.2500	1.3880
386.2555	1.3969
386.2555	1.3985
386.6200	1.3925
386.6228	1.3784
387.0000	1.3559
387.0003	1.3246
387.1510	1.2842
387.1510	1.2343
387.3778	1.1747
387.3800	1.1052
387.7552	1.0255
387.7600	0.9356
388.0000	0.8353
388.0465	0.7246
388.0465	0.6035
388.1300	0.4721
388.1326	0.3305
388.5100	0.1788
388.5100	0.0175
388.8873	0.0000
388.8900	0.0000
388.9419	0.0000
388.9419	0.0000
389.0000	0.0000
389.2600	0.0000
389.2646	0.0000
389.6400	0.0000
389.6418	0.0000
389.8374	0.0000
389.8374	0.0000
390.0000	0.0000
390.0190	0.0000
390.0200	0.0000
390.3962	0.0000
390.4000	0.0000
390.7328	0.0000
390.7328	0.0000
390.7700	0.0000
390.7733	0.0000
391.0000	0.0000
391.1500	0.0000
391.1503	0.0000
391.5273	0.0000
391.5300	0.0000
391.6283	0.0000
391.6283	0.0000
391.9000	0.0000
391.9043	0.0000
392.0000	0.0000
392.2800	0.0000
392.2813	0.0000
392.5238	0.0000
392.5238	0.0000
392.6582	0.0000
392.6600	0.0000
393.0000	0.0000
393.0350	0.0000
393.0400	0.0000
393.4100	0.0000
393.4118	0.0000
393.4192	0.0000
393.4192	0.0000
393.7886	0.0000
393.7900	0.0492
394.0000	0.7344
394.1653	1.4647
394.1700	2.2395
394.3147	3.0579
394.3147	3.9190
394.5400	4.8213
394.5420	5.7633
394.9187	6.7432
394.9200	7.7591
395.0000	8.8087
395.2101	9.8894
395.2101	10.9985
395.2953	12.1331
395.3000	13.2900
395.6700	14.4657
395.6718	15.6567
396.0000	16.8592
396.0483	18.0692
396.0500	19.2826
396.1056	20.4952
396.1056	21.7024
396.4200	22.8998
396.4248	24.0829
396.8000	25.2469
396.8012	26.3872
