wavelength(nm),Relative Transmission
379.09186906019005,88.0617469879518
379.98732840549104,88.0617469879518
380.882787750792,88.0617469879518
381.77824709609297,88.17168674698796
382.67370644139385,88.17168674698796
383.56916578669484,88.17168674698796
384.4646251319958,88.17168674698796
385.3600844772967,88.2816265060241
386.2555438225977,88.2816265060241
387.15100316789864,88.39156626506023
388.0464625131996,88.39156626506023
388.9419218585005,88.39156626506023
389.83738120380144,88.39156626506023
390.73284054910243,88.39156626506023
391.6282998944034,88.50150602409639
392.5237592397043,88.50150602409639
393.4192185850053,88.50150602409639
394.31467793030623,88.61144578313254
395.21013727560717,88.61144578313254
396.10559662090816,88.72138554216868
397.0010559662091,88.72138554216868
397.89651531151003,88.72138554216868
398.79197465681096,88.72138554216868
399.6874340021119,88.72138554216868
400.5828933474129,88.72138554216868
401.4783526927138,88.72138554216868
402.37381203801476,88.72138554216868
403.26927138331575,88.72138554216868
404.1647307286167,88.72138554216868
405.0601900739176,88.83132530120481
405.9556494192186,88.83132530120481
406.85110876451955,88.72138554216868
407.7465681098205,88.72138554216868
408.6420274551214,88.72138554216868
409.53748680042236,88.83132530120481
410.43294614572335,88.72138554216868
411.3284054910243,88.72138554216868
412.2238648363252,88.72138554216868
413.1193241816262,88.61144578313254
414.01478352692715,88.61144578313254
414.9102428722281,88.61144578313254
415.8057022175291,88.61144578313254
416.70116156283,88.61144578313254
417.59662090813094,88.61144578313254
418.4920802534319,88.72138554216868
419.3875395987328,88.72138554216868
420.2829989440338,88.83132530120481
421.17845828933474,88.83132530120481
422.0739176346357,88.94126506024097
422.96937697993667,89.05120481927712
423.86483632523755,89.05120481927712
424.76029567053854,89.05120481927712
425.65575501583953,89.16114457831326
426.5512143611404,89.16114457831326
427.4466737064414,89.16114457831326
428.3421330517424,89.16114457831326
429.2375923970433,89.16114457831326
430.13305174234426,89.16114457831326
431.0285110876452,89.16114457831326
431.92397043294613,89.16114457831326
432.8194297782471,89.16114457831326
433.71488912354806,89.16114457831326
434.610348468849,89.16114457831326
435.50580781414993,89.38102409638554
436.40126715945087,89.38102409638554
437.29672650475186,89.38102409638554
438.1921858500528,89.49096385542168
439.08764519535373,89.49096385542168
439.9831045406547,89.49096385542168
440.8785638859556,89.60090361445782
441.7740232312566,89.60090361445782
442.6694825765576,89.60090361445782
443.56494192185846,89.60090361445782
444.46040126715945,89.60090361445782
445.35586061246045,89.60090361445782
446.2513199577613,89.49096385542168
447.1467793030623,89.49096385542168
448.0422386483633,89.49096385542168
448.9376979936642,89.49096385542168
449.8331573389652,89.49096385542168
450.7286166842661,89.60090361445782
451.62407602956705,89.60090361445782
452.51953537486804,89.71084337349397
453.414994720169,89.71084337349397
454.3104540654699,89.82078313253012
455.20591341077085,89.82078313253012
456.10137275607184,89.93072289156625
456.9968321013727,90.0406626506024
457.8922914466737,90.0406626506024
458.78775079197464,90.15060240963855
459.68321013727564,90.15060240963855
460.5786694825766,90.15060240963855
461.4741288278775,90.15060240963855
462.3695881731785,90.2605421686747
463.2650475184794,90.2605421686747
464.16050686378037,90.2605421686747
465.0559662090813,90.2605421686747
465.95142555438224,90.2605421686747
466.84688489968323,90.2605421686747
467.74234424498417,90.2605421686747
468.6378035902851,90.2605421686747
469.53326293558604,90.2605421686747
470.42872228088703,90.2605421686747
471.32418162618796,90.37048192771084
472.2196409714889,90.2605421686747
473.1151003167899,90.2605421686747
474.01055966209077,90.2605421686747
474.90601900739176,90.15060240963855
475.8014783526927,90.15060240963855
476.69693769799363,90.2605421686747
477.5923970432946,90.2605421686747
478.48785638859556,90.2605421686747
479.38331573389655,90.2605421686747
480.27877507919743,90.2605421686747
481.1742344244984,90.2605421686747
482.0696937697994,90.2605421686747
482.9651531151003,90.37048192771084
483.8606124604013,90.37048192771084
484.7560718057022,90.37048192771084
485.65153115100316,90.37048192771084
486.54699049630415,90.48042168674698
487.4424498416051,90.48042168674698
488.337909186906,90.48042168674698
489.23336853220695,90.48042168674698
490.12882787750794,90.48042168674698
491.0242872228089,90.48042168674698
491.9197465681098,90.59036144578313
492.8152059134108,90.59036144578313
493.7106652587117,90.59036144578313
494.6061246040127,90.59036144578313
495.5015839493136,90.59036144578313
496.39704329461455,90.59036144578313
497.29250263991554,90.59036144578313
498.1879619852165,90.59036144578313
499.0834213305174,90.59036144578313
499.97888067581835,90.59036144578313
500.87434002111934,90.59036144578313
501.7697993664203,90.59036144578313
502.6652587117212,90.59036144578313
503.5607180570222,90.59036144578313
504.45617740232314,90.59036144578313
505.35163674762407,90.59036144578313
506.247096092925,90.48042168674698
507.142555438226,90.48042168674698
508.03801478352693,90.48042168674698
508.93347412882787,90.48042168674698
509.82893347412886,90.48042168674698
510.72439281942974,90.48042168674698
511.61985216473073,90.37048192771084
512.5153115100317,90.37048192771084
513.4107708553327,90.37048192771084
514.3062302006335,90.37048192771084
515.2016895459345,90.37048192771084
516.0971488912355,90.2605421686747
516.9926082365364,90.2605421686747
517.8880675818374,90.2605421686747
518.7835269271384,90.2605421686747
519.6789862724393,90.2605421686747
520.5744456177403,90.2605421686747
521.4699049630412,90.2605421686747
522.3653643083421,90.2605421686747
523.2608236536431,90.2605421686747
524.1562829989441,90.2605421686747
525.051742344245,90.2605421686747
525.9472016895459,90.37048192771084
526.842661034847,90.37048192771084
527.7381203801478,90.37048192771084
528.6335797254487,90.37048192771084
529.5290390707498,90.48042168674698
530.4244984160507,90.48042168674698
531.3199577613516,90.48042168674698
532.2154171066526,90.48042168674698
533.1108764519536,90.48042168674698
534.0063357972545,90.59036144578313
534.9017951425554,90.59036144578313
535.7972544878564,90.59036144578313
536.6927138331573,90.59036144578313
537.5881731784583,90.59036144578313
538.4836325237593,90.59036144578313
539.3790918690602,90.59036144578313
540.2745512143612,90.59036144578313
541.170010559662,90.59036144578313
542.065469904963,90.59036144578313
542.9609292502639,90.59036144578313
543.856388595565,90.70030120481928
544.7518479408659,90.59036144578313
545.6473072861668,90.70030120481928
546.5427666314679,90.70030120481928
547.4382259767688,90.70030120481928
548.3336853220696,90.70030120481928
549.2291446673706,90.8102409638554
550.1246040126716,90.8102409638554
551.0200633579725,90.8102409638554
551.9155227032735,90.8102409638554
552.8109820485745,90.8102409638554
553.7064413938754,90.8102409638554
554.6019007391764,90.8102409638554
555.4973600844774,90.8102409638554
556.3928194297782,90.8102409638554
557.2882787750792,90.8102409638554
558.1837381203801,90.8102409638554
559.0791974656811,90.8102409638554
559.9746568109821,90.92018072289156
560.870116156283,90.92018072289156
561.765575501584,90.92018072289156
562.6610348468848,90.92018072289156
563.5564941921859,90.92018072289156
564.4519535374868,90.92018072289156
565.3474128827877,90.92018072289156
566.2428722280888,90.92018072289156
567.1383315733897,90.92018072289156
568.0337909186906,90.92018072289156
568.9292502639915,90.92018072289156
569.8247096092925,90.92018072289156
570.7201689545934,90.92018072289156
571.6156282998944,90.92018072289156
572.5110876451954,90.92018072289156
573.4065469904963,90.92018072289156
574.3020063357973,90.92018072289156
575.1974656810983,90.92018072289156
576.0929250263991,90.92018072289156
576.9883843717001,90.92018072289156
577.883843717001,91.03012048192772
578.779303062302,91.03012048192772
579.6747624076029,91.03012048192772
580.5702217529039,91.03012048192772
581.4656810982049,91.03012048192772
582.3611404435057,91.03012048192772
583.2565997888069,91.03012048192772
584.1520591341077,90.92018072289156
585.0475184794086,90.92018072289156
585.9429778247097,90.92018072289156
586.8384371700106,90.92018072289156
587.7338965153115,90.92018072289156
588.6293558606125,90.92018072289156
589.5248152059135,90.8102409638554
590.4202745512143,90.8102409638554
591.3157338965153,90.8102409638554
592.2111932418163,90.8102409638554
593.1066525871172,90.8102409638554
594.0021119324182,90.8102409638554
594.8975712777192,90.8102409638554
595.7930306230201,90.92018072289156
596.688489968321,90.92018072289156
597.5839493136219,90.92018072289156
598.4794086589229,90.92018072289156
599.3748680042238,90.92018072289156
600.2703273495248,90.92018072289156
601.1657866948258,90.92018072289156
602.0612460401267,90.92018072289156
602.9567053854277,91.03012048192772
603.8521647307286,91.03012048192772
604.7476240760295,91.03012048192772
605.6430834213305,91.03012048192772
606.5385427666315,91.03012048192772
607.4340021119324,91.03012048192772
608.3294614572334,91.14006024096386
609.2249208025344,91.14006024096386
610.1203801478352,91.14006024096386
611.0158394931362,91.14006024096386
611.9112988384372,91.14006024096386
612.8067581837381,91.14006024096386
613.7022175290391,91.14006024096386
614.59767687434,91.14006024096386
615.493136219641,91.25
616.3885955649419,91.25
617.2840549102428,91.25
618.1795142555438,91.35993975903614
619.0749736008447,91.35993975903614
619.9704329461457,91.35993975903614
620.8658922914467,91.35993975903614
621.7613516367476,91.35993975903614
622.6568109820486,91.35993975903614
623.5522703273496,91.46987951807229
624.4477296726504,91.35993975903614
625.3431890179513,91.35993975903614
626.2386483632524,91.46987951807229
627.1341077085533,91.46987951807229
628.0295670538543,91.46987951807229
628.9250263991553,91.46987951807229
629.8204857444562,91.46987951807229
630.715945089757,91.35993975903614
631.6114044350581,91.35993975903614
632.506863780359,91.35993975903614
633.40232312566,91.25
634.297782470961,91.35993975903614
635.1932418162619,91.35993975903614
636.0887011615628,91.35993975903614
636.9841605068638,91.25
637.8796198521648,91.14006024096386
638.7750791974656,91.25
639.6705385427667,91.35993975903614
640.5659978880676,91.35993975903614
641.4614572333685,91.35993975903614
642.3569165786695,91.35993975903614
643.2523759239705,91.35993975903614
644.1478352692714,91.35993975903614
645.0432946145723,91.35993975903614
645.9387539598733,91.35993975903614
646.8342133051742,91.14006024096386
647.7296726504751,91.25
648.6251319957762,91.25
649.5205913410771,91.14006024096386
650.4160506863781,91.14006024096386
651.3115100316791,91.25
652.2069693769799,91.25
653.1024287222808,91.25
653.9978880675818,91.25
654.8933474128828,91.25
655.7888067581837,91.25
656.6842661034848,91.25
657.5797254487857,91.25
658.4751847940865,91.25
659.3706441393875,91.25
660.2661034846885,91.25
661.1615628299894,91.25
662.0570221752904,91.35993975903614
662.9524815205914,91.35993975903614
663.8479408658923,91.35993975903614
664.7434002111931,91.35993975903614
665.6388595564943,91.35993975903614
666.5343189017951,91.35993975903614
667.4297782470961,91.35993975903614
668.3252375923971,91.35993975903614
669.220696937698,91.35993975903614
670.1161562829989,91.35993975903614
671.0116156282999,91.35993975903614
671.9070749736009,91.35993975903614
672.8025343189017,91.35993975903614
673.6979936642028,91.35993975903614
674.5934530095037,91.35993975903614
675.4889123548046,91.35993975903614
676.3843717001056,91.25
677.2798310454066,91.25
678.1752903907075,91.25
679.0707497360085,91.14006024096386
679.9662090813094,91.14006024096386
680.8616684266103,91.14006024096386
681.7571277719112,91.03012048192772
682.6525871172123,91.03012048192772
683.5480464625132,91.03012048192772
684.4435058078142,91.03012048192772
685.3389651531152,91.03012048192772
686.234424498416,91.03012048192772
687.1298838437169,91.03012048192772
688.0253431890179,90.92018072289156
688.9208025343189,90.92018072289156
689.8162618796199,90.92018072289156
690.7117212249209,91.03012048192772
691.6071805702218,91.03012048192772
692.5026399155226,91.03012048192772
693.3980992608236,91.03012048192772
694.2935586061246,91.03012048192772
695.1890179514255,91.03012048192772
696.0844772967266,91.03012048192772
696.9799366420275,91.14006024096386
697.8753959873284,91.14006024096386
698.7708553326294,91.14006024096386
699.6663146779304,91.14006024096386
700.5617740232312,91.14006024096386
701.4572333685322,91.14006024096386
702.3526927138332,91.14006024096386
703.2481520591341,91.14006024096386
704.143611404435,91.03012048192772
705.0390707497361,91.03012048192772
705.934530095037,91.03012048192772
706.829989440338,91.03012048192772
707.725448785639,91.03012048192772
708.6209081309398,90.92018072289156
709.5163674762407,90.92018072289156
710.4118268215417,90.8102409638554
711.3072861668427,90.8102409638554
712.2027455121437,90.59036144578313
713.0982048574446,90.37048192771084
713.9936642027454,90.2605421686747
714.8891235480464,90.0406626506024
715.7845828933474,89.82078313253011
716.6800422386484,89.49096385542168
717.5755015839493,89.16114457831327
718.4709609292503,88.94126506024097
719.3664202745513,88.61144578313254
720.2618796198522,88.39156626506023
721.1573389651531,88.17168674698796
722.052798310454,88.0617469879518
722.948257655755,87.95180722891565
723.843717001056,87.95180722891565
724.739176346357,87.95180722891565
725.6346356916579,88.17168674698796
726.5300950369588,88.39156626506023
727.4255543822597,88.50150602409639
728.3210137275607,88.61144578313254
729.2164730728617,88.83132530120481
730.1119324181626,89.05120481927712
731.0073917634635,89.05120481927712
731.9028511087645,89.27108433734941
732.7983104540655,89.38102409638554
733.6937697993665,89.49096385542168
734.5892291446673,89.60090361445782
735.4846884899683,89.71084337349397
736.3801478352692,89.71084337349397
737.2756071805702,89.82078313253012
738.1710665258712,89.93072289156625
739.0665258711721,89.93072289156625
739.9619852164731,90.15060240963855
740.8574445617741,90.37048192771084
741.752903907075,90.37048192771084
742.6483632523759,90.37048192771084
743.5438225976768,90.48042168674698
744.4392819429778,90.48042168674698
745.3347412882788,90.59036144578313
746.2302006335798,90.59036144578313
747.1256599788807,90.70030120481928
748.0211193241815,90.70030120481928
748.9165786694825,90.70030120481928
749.8120380147835,90.59036144578313
750.7074973600845,90.59036144578313
751.6029567053854,90.70030120481928
752.4984160506864,90.70030120481928
753.3938753959873,90.70030120481928
754.2893347412883,90.8102409638554
755.1847940865892,90.8102409638554
756.0802534318901,90.92018072289156
756.9757127771911,90.8102409638554
757.8711721224921,90.92018072289156
758.7666314677931,90.92018072289156
759.662090813094,91.03012048192772
760.5575501583949,91.03012048192772
761.4530095036959,91.03012048192772
762.3484688489968,91.03012048192772
763.2439281942978,91.14006024096386
764.1393875395988,91.14006024096386
765.0348468848996,91.25
765.9303062302006,91.14006024096386
766.8257655755016,91.25
767.7212249208026,91.25
768.6166842661036,91.35993975903614
769.5121436114044,91.35993975903614
770.4076029567053,91.25
771.3030623020063,91.25
772.1985216473073,91.14006024096386
773.0939809926083,91.14006024096386
773.9894403379092,91.14006024096386
774.8848996832102,91.25
775.780359028511,91.25
776.675818373812,91.25
777.571277719113,91.25
778.4667370644139,91.25
779.3621964097149,91.25
780.2576557550159,91.25
781.1531151003169,91.35993975903614
782.0485744456178,91.46987951807229
782.9440337909186,91.46987951807229
783.8394931362196,91.57981927710844
784.7349524815206,91.57981927710844
785.6304118268216,91.57981927710844
786.5258711721225,91.57981927710844
787.4213305174234,91.46987951807229
788.3167898627244,91.57981927710844
789.2122492080254,91.57981927710844
790.1077085533263,91.68975903614457
791.0031678986272,91.68975903614457
791.8986272439282,91.68975903614457
792.7940865892291,91.57981927710844
793.6895459345301,91.57981927710844
794.5850052798311,91.57981927710844
795.480464625132,91.57981927710844
796.375923970433,91.68975903614457
797.2713833157339,91.68975903614457
798.1668426610348,91.68975903614457
799.0623020063358,91.68975903614457
799.9577613516367,91.68975903614457
800.8532206969377,91.68975903614457
801.7486800422387,91.79969879518072
802.6441393875397,91.90963855421687
803.5395987328405,91.90963855421687
804.4350580781414,91.90963855421687
805.3305174234424,91.90963855421687
806.2259767687434,91.90963855421687
807.1214361140444,91.90963855421687
808.0168954593453,91.90963855421687
808.9123548046463,91.90963855421687
809.8078141499471,91.79969879518072
810.7032734952481,91.79969879518072
811.5987328405491,91.68975903614457
812.49419218585,91.68975903614457
813.389651531151,91.68975903614457
814.285110876452,91.79969879518072
815.1805702217529,91.79969879518072
816.0760295670539,91.79969879518072
816.9714889123547,91.79969879518072
817.8669482576557,91.79969879518072
818.7624076029567,91.79969879518072
819.6578669482577,91.90963855421687
820.5533262935586,91.90963855421687
821.4487856388595,92.01957831325302
822.3442449841605,92.01957831325302
823.2397043294615,92.12951807228916
824.1351636747625,92.12951807228916
825.0306230200633,92.12951807228916
825.9260823653643,92.2394578313253
826.8215417106652,92.2394578313253
827.7170010559662,92.2394578313253
828.6124604012672,92.2394578313253
829.5079197465681,92.2394578313253
830.403379091869,92.2394578313253
831.29883843717,92.2394578313253
832.1942977824709,92.12951807228916
833.0897571277719,92.12951807228916
833.9852164730728,92.01957831325302
834.8806758183738,91.90963855421687
835.7761351636748,91.90963855421687
836.6715945089758,91.79969879518072
837.5670538542767,91.90963855421687
838.4625131995775,91.90963855421687
839.3579725448785,91.90963855421687
840.2534318901795,91.90963855421687
841.1488912354805,91.90963855421687
842.0443505807815,92.01957831325302
842.9398099260824,92.01957831325302
843.8352692713833,92.01957831325302
844.7307286166842,92.12951807228916
845.6261879619852,92.12951807228916
846.5216473072862,92.12951807228916
847.4171066525871,92.12951807228916
848.3125659978881,92.12951807228916
849.208025343189,92.12951807228916
850.10348468849,92.12951807228916
850.998944033791,92.12951807228916
851.8944033790918,92.2394578313253
852.7898627243928,92.2394578313253
853.6853220696938,92.2394578313253
854.5807814149947,92.2394578313253
855.4762407602957,92.2394578313253
856.3717001055966,92.2394578313253
857.2671594508976,92.2394578313253
858.1626187961986,92.34939759036145
859.0580781414995,92.34939759036145
859.9535374868004,92.34939759036145
860.8489968321013,92.34939759036145
861.7444561774023,92.34939759036145
862.6399155227033,92.34939759036145
863.5353748680043,92.34939759036145
864.4308342133052,92.2394578313253
865.3262935586062,92.12951807228916
866.221752903907,92.01957831325302
867.117212249208,91.90963855421687
868.012671594509,91.79969879518072
868.9081309398099,91.57981927710843
869.8035902851109,91.35993975903615
870.6990496304119,91.14006024096386
871.5945089757128,90.81024096385542
872.4899683210137,90.480421686747
873.3854276663146,90.2605421686747
874.2808870116156,89.93072289156625
875.1763463569166,89.49096385542168
876.0718057022176,89.27108433734941
876.9672650475185,89.05120481927712
877.8627243928194,88.94126506024097
878.7581837381204,88.94126506024097
879.6536430834213,88.94126506024097
880.5491024287223,88.94126506024097
881.4445617740232,89.05120481927712
882.3400211193241,89.05120481927712
883.2354804646251,89.27108433734941
884.1309398099261,89.49096385542168
885.0263991552271,89.71084337349397
885.921858500528,89.93072289156625
886.8173178458289,90.15060240963855
887.7127771911299,90.15060240963855
888.6082365364308,90.2605421686747
889.5036958817318,90.37048192771084
890.3991552270327,90.48042168674698
891.2946145723337,90.59036144578313
892.1900739176347,90.8102409638554
893.0855332629357,90.8102409638554
893.9809926082365,91.03012048192772
894.8764519535374,91.14006024096386
895.7719112988384,91.25
896.6673706441394,91.35993975903614
897.5628299894404,91.35993975903614
898.4582893347413,91.35993975903614
899.3537486800421,91.46987951807229
900.2492080253431,91.46987951807229
901.1446673706441,91.46987951807229
902.0401267159451,91.46987951807229
902.9355860612461,91.46987951807229
903.831045406547,91.46987951807229
904.726504751848,91.46987951807229
905.6219640971489,91.46987951807229
906.5174234424499,91.35993975903614
907.4128827877507,91.46987951807229
908.3083421330517,91.46987951807229
909.2038014783527,91.46987951807229
910.0992608236537,91.57981927710844
910.9947201689546,91.46987951807229
911.8901795142556,91.46987951807229
912.7856388595565,91.46987951807229
913.6810982048574,91.46987951807229
914.5765575501584,91.25
915.4720168954594,91.25
916.3674762407602,91.25
917.2629355860612,91.03012048192772
918.1583949313622,90.92018072289157
919.0538542766632,90.70030120481927
919.9493136219642,90.480421686747
920.844772967265,90.15060240963855
921.7402323125659,89.71084337349397
922.6356916578669,89.49096385542168
923.5311510031679,89.05120481927712
924.4266103484689,88.61144578313254
925.3220696937698,88.2816265060241
926.2175290390708,87.73192771084338
927.1129883843718,87.18222891566266
928.0084477296726,86.74246987951807
928.9039070749736,86.0828313253012
929.7993664202745,85.64307228915662
930.6948257655755,84.87349397590361
931.5902851108765,84.10391566265059
932.4857444561775,82.79309545875812
933.3812038014784,82.01506024096385
934.2766631467792,80.47590361445785
935.1721224920802,78.60692771084338
936.0675818373812,76.06202588130299
936.9630411826822,72.78012048192772
937.8585005279831,70.25150602409639
938.753959873284,66.51878944348823
939.649419218585,63.65512048192771
940.544878563886,59.6972891566265
941.440337909187,56.17921686746988
942.3357972544878,53.24055682188213
943.2312565997888,50.13253012048193
944.1267159450897,47.933734939759034
945.0221752903907,45.954819277108435
945.9176346356917,44.7894578313253
946.8130939809926,44.08584337349398
947.7085533262936,44.19578313253012
948.6040126715945,44.74548192771084
949.4994720168955,45.515060240963855
950.3949313621964,46.394578313253014
951.2903907074973,47.823795180722904
952.1858500527983,49.14307228915663
953.0813093980993,50.57228915662651
953.9767687434003,52.44126506024097
954.8722280887011,54.00240963855422
955.767687434002,55.60637285986049
956.663146779303,57.278614457831324
957.558606124604,59.037650602409634
958.454065469905,61.028781793842036
959.3495248152059,62.33584337349397
960.2449841605069,64.20481927710843
961.1404435058078,65.85391566265062
962.0359028511087,67.61295180722891
962.9313621964097,68.8222891566265
963.8268215417106,70.47138554216868
964.7222808870116,72.0105421686747
965.6177402323126,73.2198795180723
966.5131995776136,74.64909638554217
967.4086589229145,75.84151992585727
968.3041182682153,77.06777108433735
969.1995776135163,77.9472891566265
970.0950369588173,79.15662650602411
970.9904963041183,80.03614457831326
971.8859556494193,80.91566265060241
972.7814149947201,81.9051204819277
973.6768743400211,82.67469879518073
974.5723336853221,83.44427710843374
975.467793030623,84.21385542168674
976.363252375924,84.8734939759036
977.2587117212249,85.3132530120482
978.1541710665258,86.0828313253012
979.0496304118268,86.52259036144578
979.9450897571278,87.07228915662651
980.8405491024288,87.73192771084338
981.7360084477297,88.06174698795179
982.6314677930307,88.50150602409639
983.5269271383315,89.05120481927712
984.4223864836325,89.38102409638554
985.3178458289335,89.71084337349397
986.2133051742344,90.37048192771086
987.1087645195354,90.59036144578313
988.0042238648364,91.03012048192771
988.8996832101374,91.35993975903615
989.7951425554382,91.68975903614458
990.6906019007391,92.12951807228917
991.5860612460401,92.45933734939759
992.4815205913411,92.56927710843372
993.3769799366421,92.78915662650604
