5.853515624999996447e-01	1.455775869363594155e-01
6.376953124999997780e-01	1.554691634277095280e-01
7.562499999999997558e-01	2.004458153593847158e-01
5.978515624999996003e-01	1.312821979065407485e-01
5.339843749999996225e-01	1.064216359553966929e-01
5.208984374999996447e-01	9.846907356673405276e-02
5.588867187499995115e-01	1.053390680869443763e-01
5.632812499999995115e-01	1.074789075483819634e-01
4.499999999999995115e-01	7.790419364748761566e-02
4.438476562499995559e-01	7.561359952290160058e-02
3.847656249999994449e-01	6.570003266260614205e-02
5.754882812499996225e-01	1.019880561656136136e-01
5.849609374999995559e-01	1.016315080781010627e-01
6.211914062499998002e-01	1.104574769201085022e-01
4.961914062499995781e-01	7.723699711934337020e-02
4.695312499999995670e-01	7.023952980987349659e-02
4.920898437499995337e-01	7.276338983348663858e-02
4.887695312499995559e-01	7.079987139168235355e-02
5.624999999999995559e-01	8.674156358897129604e-02
4.165039062499994449e-01	5.815762026423414860e-02
6.827148437499996891e-01	1.168367045935452403e-01
4.621093749999994893e-01	6.353987259231003160e-02
4.867187499999995337e-01	6.574608051184495372e-02
5.012695312499996225e-01	6.864408873864114025e-02
5.593749999999995115e-01	7.933247731369807987e-02
4.624999999999995226e-01	5.947994119849861483e-02
4.319335937499995115e-01	5.414464676684015154e-02
5.031249999999996003e-01	6.542768039434949945e-02
3.953124999999995115e-01	4.772300089126702699e-02
5.028320312499996447e-01	6.355975229063748344e-02
5.688476562499996669e-01	7.574791605348563106e-02
4.204101562499995559e-01	4.969090454625329362e-02
5.702148437499996447e-01	7.448833581166132423e-02
6.169921874999997335e-01	8.403371280482012373e-02
4.703124999999995781e-01	5.438392870349570418e-02
